window,source,target,source_family,target_family,same_family_edge,tau,graph_entry,pcmci_graph_selected,val_matrix,p_matrix,edge_interpretation,direction_semantics,variant_id,variant_role,pcmci_variable_scope,conditioning_family_rule,n_pcmci_variables,conditioning_variables,q_within_variant_window_tau0,tau0_supported,support_rule,lead_lag_label,lead_lag_group,same_day_coupling_flag,positive_peak_lag,positive_peak_abs_r,lag0_abs_r,evidence_tier,recommended_usage,pair_phi_risk,v1_lead_lag_yes
S3,Je_axis_lat,P_total_centroid_lat_10_50,Je,P,False,0,x-x,True,-0.12716412123403886,0.0010791690724000701,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.008633352579200561,True,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_no_not_supported,lead_lag_no,False,1,0.1282078898382981,0.1129151838630857,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,none,False
S3,Je_axis_lat,V_strength,Je,V,False,0,,False,-0.037235207433029376,0.33732921032257684,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.49066066956011173,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_no_not_supported,lead_lag_no,False,5,0.0483584294430111,0.0436901639364722,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,none,False
S3,Je_axis_lat,V_NS_diff,Je,V,False,0,,False,-0.06104806360716863,0.11576789055478068,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.25258448848315784,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_no_not_supported,lead_lag_no,False,1,0.03794229505515,0.0417780862932507,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,none,False
S3,Je_axis_lat,H_strength,Je,H,False,0,,False,0.037737861486694176,0.3315730192729069,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.49066066956011173,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_no_not_supported,lead_lag_no,False,1,0.0723346920036238,0.089282594044759,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,moderate,False
S3,Je_axis_lat,H_centroid_lat,Je,H,False,0,x-x,True,0.18291931291758629,2.015384448309644e-06,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,4.836922675943146e-05,True,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_ambiguous_same_day_dominant,lead_lag_ambiguous,True,1,0.6000856219039459,0.6162898961839781,Tier4b_ambiguous_same_day_dominant,expanded temporal risk pool only; useful for feedback/same-day/transition audit,none,False
S3,Je_axis_lat,Jw_strength,Je,Jw,False,0,,False,-0.03407483580196403,0.3796003449446798,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.5359063693336656,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_no_not_supported,lead_lag_no,False,5,0.1458128161036205,0.080690059563695,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,minor,False
S3,Je_axis_lat,Jw_axis_lat,Je,Jw,False,0,,False,-0.04887109685665015,0.20713029828103732,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.3682316413885108,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_no_reverse_dominant,lead_lag_no,True,1,0.2506855924868926,0.275437900214582,Tier5b_no_reverse_dominant,do not use original direction; inspect suggested reverse if scientifically relevant,none,False
S3,Jw_strength,P_main_minus_south,Jw,P,False,0,,False,-0.07347537433651075,0.05844849707903877,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.2141243483130968,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_yes_clear,lead_lag_yes,False,5,0.3191837112104932,0.123135016682992,Tier1a_audit_stable_clear_leadlag,strict temporal core for pathway candidate screening,minor,True
S3,Jw_strength,P_spread_lat,Jw,P,False,0,,False,0.04902278870302525,0.2064048298972722,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.3682316413885108,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_no_not_supported,lead_lag_no,False,1,0.1637360839074273,0.1817265904243875,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,minor,False
S3,Jw_strength,P_total_centroid_lat_10_50,Jw,P,False,0,,False,0.02957083084813924,0.4468257223785517,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.595767629838069,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_no_same_day_only,lead_lag_no,True,1,0.2225468404942969,0.2147811959268482,Tier5c_no_same_day_only,do not use as lead-lag candidate; retain as same-day coupling evidence,minor,False
S3,Jw_strength,V_strength,Jw,V,False,0,,False,-0.06679583536612534,0.08474721723614922,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.21937227809340393,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_no_not_supported,lead_lag_no,False,1,0.0508659849517596,0.0602288282691215,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,minor,False
S3,Jw_strength,V_NS_diff,Jw,V,False,0,,False,-0.06170976274674216,0.1115944141615876,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.25258448848315784,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_no_not_supported,lead_lag_no,False,1,0.092765165718012,0.1027292804996829,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,minor,False
S3,Jw_strength,H_strength,Jw,H,False,0,,False,-0.02667728889908874,0.492226998313529,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.6170194033425814,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_no_not_supported,lead_lag_no,False,5,0.074390430680661,0.0285938097614571,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,moderate,False
S3,Jw_strength,H_centroid_lat,Jw,H,False,0,,False,0.017896861344716814,0.6445256567550288,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.7031188982782133,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_no_not_supported,lead_lag_no,False,1,0.1262576161138797,0.1191338018218143,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,minor,False
S3,Jw_strength,Je_strength,Jw,Je,False,0,,False,-0.06764739843142471,0.08084429388767303,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.21937227809340393,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_yes_clear,lead_lag_yes,False,5,0.3739883553395981,0.0173589322935702,Tier1a_audit_stable_clear_leadlag,strict temporal core for pathway candidate screening,minor,True
S3,Jw_strength,Je_axis_lat,Jw,Je,False,0,,False,-0.03407483580196403,0.3796003449446798,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.5359063693336656,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_no_not_supported,lead_lag_no,False,5,0.1233010674558221,0.080690059563695,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,minor,False
S3,Jw_axis_lat,P_main_minus_south,Jw,P,False,0,,False,-0.07068648849964256,0.06871197705603,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.21937227809340393,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_ambiguous_bidirectional_close,lead_lag_ambiguous,True,1,0.2237336317543342,0.2316633651231466,Tier4a_ambiguous_bidirectional_close,expanded temporal risk pool only; useful for feedback/same-day/transition audit,none,False
S3,Jw_axis_lat,P_spread_lat,Jw,P,False,0,,False,0.009221880258196764,0.8122325936662814,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.8180239065462634,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_no_not_supported,lead_lag_no,False,1,0.114691955149414,0.1092841700893382,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,none,False
S3,Jw_axis_lat,P_total_centroid_lat_10_50,Jw,P,False,0,,False,-0.06332644818032686,0.10302321687161621,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.2472557204918789,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_no_not_supported,lead_lag_no,False,1,0.106555477747623,0.1328613339592075,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,none,False
